,Year,temp_ssp126,temp_ssp245,temp_ssp585
258,2008.0,0.22435430162232745,0.22435430162232745,0.22435430162232745
259,2009.0,0.2541406395170045,0.2541406395170045,0.2541406395170045
260,2010.0,0.26019042681667137,0.26019042681667137,0.26019042681667137
261,2011.0,0.28875550090128177,0.28875550090128177,0.28875550090128177
262,2012.0,0.2936695485670963,0.2936695485670963,0.2936695485670963
263,2013.0,0.3511160515305371,0.3511160515305371,0.3511160515305371
264,2014.0,0.33289684330240515,0.33289684330240515,0.33289684330240515
265,2015.0,0.338869640613984,0.338869640613984,0.338869640613984
266,2016.0,0.34876059557089056,0.3487605955708907,0.3487605955708906
267,2017.0,0.36071232256708585,0.36146010535376577,0.36338433122642483
268,2018.0,0.3661040411842263,0.36839734409310954,0.37376710349902853
269,2019.0,0.39869153075039376,0.4032358371889781,0.41299113544534155
270,2020.0,0.43851731116593917,0.4459612006599243,0.46075233540194116
271,2021.0,0.4675258824139756,0.47847819566340655,0.49880510304687975
272,2022.0,0.46516522572861324,0.4782242558428568,0.5040124761907825
273,2023.0,0.4534669586618494,0.4674978443617353,0.4988529694493833
274,2024.0,0.4736496349672631,0.4880278142307915,0.5252480396153257
275,2025.0,0.4501314464527788,0.46448678117608644,0.5079500704316113
276,2026.0,0.4828154880334346,0.49690318753808005,0.5470193916534275
277,2027.0,0.4859456430723549,0.4995849652192914,0.556773621111144
278,2028.0,0.4858297262282863,0.4988742728219196,0.5635560139307391
279,2029.0,0.5230779032967394,0.5353993278234326,0.6079916552498253
280,2030.0,0.510601494424055,0.5220777568473797,0.6029907488218438
281,2031.0,0.534942083813892,0.5454517558091901,0.6350884290808958
282,2032.0,0.500319416750675,0.5115206749443377,0.6082842179277299
283,2033.0,0.5225927363086933,0.5357934968144024,0.6385258139582509
284,2034.0,0.5159997133823966,0.5319740518856259,0.6401401705959482
285,2035.0,0.5412215370562666,0.5604723858257094,0.6738493962730016
286,2036.0,0.5490567052315718,0.5719426135357658,0.6904655012058198
287,2037.0,0.5886122422786264,0.6154069935516794,0.7390998848846075
288,2038.0,0.5544999708942584,0.5854194939465787,0.7143580054620331
289,2039.0,0.5525414443959754,0.58776285329534,0.7220593347905555
290,2040.0,0.5550832307372484,0.5947531653243354,0.7345431698445745
291,2041.0,0.5559732427196484,0.600212252172243,0.7456440296835556
292,2042.0,0.580808066760144,0.6308967693441513,0.7823216191843222
293,2043.0,0.5613258163414573,0.6182095011705195,0.7759709613878776
294,2044.0,0.5585130448307316,0.6227065548140077,0.7871179946523607
295,2045.0,0.5637674951607765,0.6355586155388336,0.8069193646735497
296,2046.0,0.569335347004919,0.6488861471513643,0.8274873849162058
297,2047.0,0.5771731732909992,0.6645680218628787,0.8506937120034411
298,2048.0,0.5916426331962031,0.6869149796417859,0.8808437169784065
299,2049.0,0.5891003375450509,0.6922472132252496,0.8942512931371095
300,2050.0,0.6095318180249615,0.7205254313187227,0.9308728839484537
301,2051.0,0.6022245965774978,0.7210163625866842,0.9399668522105087
302,2052.0,0.5774128543270953,0.7034922258835382,0.9308116287743343
303,2053.0,0.5767590444705541,0.7096801350763888,0.945121560345147
